Resume as transações realizadas em derivativos durante um pregão, incluindo volumes e valores.

Instrumento financeiro;Código ISIN;Segmento;Preço de abertura;Preço mínimo;Preço máximo;Preço médio;Preço de fechamento;Oscilação;Ajuste;Ajuste de referência;Preço de referência;Variação;Valor do ajuste por contrato (R$);Última oferta de compra;Última oferta de venda;Quantidade de negócios;Quantidade de contratos;Volume financeiro
CCMK26C007200;BRBMEFFM06S0;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,27;-;-;-;-;-;-;-
CCMK26P006900;BRBMEFOV06T1;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,57;-;-;-;-;-;-;-
CCMU26P006850;BRBMEFOV09X7;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,16;-;-;-;-;-;-;-
CCMU26C007525;BRBMEFFM0C24;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,89;-;-;-;-;-;-;-
DOLF29P006500;BRBMEFDE1AB7;FINANCIAL;-;-;-;-;-;-;-;-;546,651;-;-;-;-;-;-;-
DOLF29C006500;BRBMEFCE1B51;FINANCIAL;-;-;-;-;-;-;-;-;494,057;-;-;-;-;-;-;-
DOLF28P006000;BRBMEFDE19T3;FINANCIAL;-;-;-;-;-;-;-;-;437,349;-;-;-;-;-;-;-
DOLF28C006000;BRBMEFCE1AN3;FINANCIAL;-;-;-;-;-;-;-;-;415,561;-;-;-;-;-;-;-
DOLN26P005200;BRBMEFVDR5I2;FINANCIAL;-;-;-;-;-;-;-;-;74,809;-;-;-;-;-;-;-
DOLH26C005700;BRBMEFPC00G8;FINANCIAL;0,55;0,55;0,55;0,55;0,55;-72,5;-;-;0,185;-;-;-;-;1;200;5500
DOLH26C005500;BRBMEFPC00U9;FINANCIAL;-;-;-;-;-;-;-;-;3,457;-;-;-;-;-;-;-
DOLH26C005450;BRBMEFPC00Z8;FINANCIAL;5;5;5;5;5;-27;-;-;5,975;-;-;-;-;1;100;25000
DOLH26P005050;BRBMEFOP01U2;FINANCIAL;-;-;-;-;-;-;-;-;1,545;-;-;-;-;-;-;-
DOLG27P005150;BRBMEFLD0244;FINANCIAL;-;-;-;-;-;-;-;-;121,539;-;-;-;-;-;-;-
CPMH26C099250;BRBMEFCP31P4;FINANCIAL;-;-;-;-;-;-;-;-;4,25;-;-;-;4;-;-;-
CPMH26C099500;BRBMEFCP31Q2;FINANCIAL;68;68;72;68,568;72;2,85;-;-;68,5;-;-;68,1;70;8;83.801;5746072
CPMH26C099750;BRBMEFCP31R0;FINANCIAL;21;19;23;20,002;21;5;-;-;21;-;-;15;25;12;151.149;3023331
CPMJ26C099000;BRBMEFCP4094;FINANCIAL;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-
CPMJ26C099250;BRBMEFCP40A7;FINANCIAL;-;-;-;-;-;-;-;-;23,5;-;-;5;-;-;-;-
CPMJ26C099500;BRBMEFCP40B5;FINANCIAL;65;64;65;64,833;64;0;-;-;64,5;-;-;-;-;5;60.000;3890000
BGIG26C025000;BRBMEFCBGSX0;AGRIBUSINESS;-;-;-;-;-;-;-;-;92,04;-;-;-;-;-;-;-
BGIG26C035000;BRBMEFCBGSY8;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,37;-;-;-;-;-;-;-
BGIG26P025000;BRBMEFVBGSX0;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P035000;BRBMEFVBGSY8;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,73;-;-;-;-;-;-;-
BGIK26C025000;BRBMEFCBKZZ2;AGRIBUSINESS;-;-;-;-;-;-;-;-;85,92;-;-;-;-;-;-;-
BGIK26C035000;BRBMEFKB0007;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,81;-;-;-;-;-;-;-
BGIK26P025000;BRBMEFBK0031;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIK26P035000;BRBMEFBK0049;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,05;-;-;-;-;-;-;-
BGIH26C032700;BRBMEFCBHQ16;AGRIBUSINESS;-;-;-;-;-;-;-;-;18,75;-;-;-;-;-;-;-
BGIH26C035200;BRBMEFCBHQ24;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,38;-;-;-;-;-;-;-
BGIH26P032700;BRBMEFVBHQ13;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,07;-;-;-;-;-;-;-
BGIH26P035200;BRBMEFVBHQ21;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,26;-;-;-;-;-;-;-
BGIK26C030000;BRBMEFKB0015;AGRIBUSINESS;-;-;-;-;-;-;-;-;38,61;-;-;-;-;-;-;-
BGIK26P030000;BRBMEFBK0056;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,78;-;-;-;-;-;-;-
BGIG26C030900;BRBMEFCBGSZ5;AGRIBUSINESS;-;-;-;-;-;-;-;-;33,4;-;-;-;-;-;-;-
BGIG26C032900;BRBMEFCBGT06;AGRIBUSINESS;-;-;-;-;-;-;-;-;13,56;-;-;-;-;-;-;-
BGIG26P030900;BRBMEFVBGSZ5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P032900;BRBMEFVBGT03;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,04;-;-;-;-;-;-;-
BGIG26C032000;BRBMEFCBGT14;AGRIBUSINESS;-;-;-;-;-;-;-;-;22,46;-;-;-;-;-;-;-
BGIG26C033000;BRBMEFCBGT22;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,59;-;-;-;-;-;-;-
BGIG26P032000;BRBMEFVBGT11;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P033000;BRBMEFVBGT29;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,07;-;-;-;-;-;-;-
BGIG26C030600;BRBMEFCBGT30;AGRIBUSINESS;-;-;-;-;-;-;-;-;36,38;-;-;-;-;-;-;-
BGIG26C034000;BRBMEFCBGT48;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,75;-;-;-;-;-;-;-
BGIG26P030600;BRBMEFVBGT37;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P034000;BRBMEFVBGT45;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,17;-;-;-;-;-;-;-
BGIG26C031000;BRBMEFCBGT55;AGRIBUSINESS;-;-;-;-;-;-;-;-;32,4;-;-;-;-;-;-;-
BGIG26C031500;BRBMEFCBGT63;AGRIBUSINESS;-;-;-;-;-;-;-;-;27,43;-;-;-;-;-;-;-
BGIG26C035500;BRBMEFCBGT89;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,11;-;-;-;-;-;-;-
BGIG26P031000;BRBMEFVBGT52;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P031500;BRBMEFVBGT60;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P034500;BRBMEFVBGT78;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,64;-;-;-;-;-;-;-
BGIG26P035500;BRBMEFVBGT86;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,43;-;-;-;-;-;-;-
BGIG26C030500;BRBMEFCBGT97;AGRIBUSINESS;-;-;-;-;-;-;-;-;37,37;-;-;-;-;-;-;-
BGIG26C032500;BRBMEFCBGTA6;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,5;-;-;-;-;-;-;-
BGIG26C033600;BRBMEFCBGTB4;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,97;-;-;-;-;-;-;-
BGIG26P030500;BRBMEFVBGT94;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P032500;BRBMEFVBGTA6;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P033600;BRBMEFVBGTB4;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,41;-;-;-;-;-;-;-
BGIH26C032500;BRBMEFCBHQ32;AGRIBUSINESS;-;-;-;-;-;-;-;-;20,5;-;-;-;-;-;-;-
BGIH26C036500;BRBMEFCBHQ40;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,02;-;-;-;-;-;-;-
BGIH26P032500;BRBMEFVBHQ39;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,86;-;-;-;-;-;-;-
BGIH26P036500;BRBMEFVBHQ47;AGRIBUSINESS;-;-;-;-;-;-;-;-;20,66;-;-;-;-;-;-;-
BGIK26C032000;BRBMEFKB0023;AGRIBUSINESS;-;-;-;-;-;-;-;-;21,82;-;-;-;-;-;-;-
BGIK26P032000;BRBMEFBK0064;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,21;-;-;-;-;-;-;-
BGIK26C033400;BRBMEFKB0031;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,63;-;-;-;-;-;-;-
BGIK26P033400;BRBMEFBK0072;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,48;-;-;-;-;-;-;-
BGIG26C033500;BRBMEFCBGTC2;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,86;-;-;-;-;-;-;-
BGIG26P033500;BRBMEFVBGTC2;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,31;-;-;-;-;-;-;-
BGIK26C033000;BRBMEFKB0049;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,96;-;-;-;-;-;-;-
BGIK26P033000;BRBMEFBK0080;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,97;-;-;-;-;-;-;-
BGIG26C029500;BRBMEFCBGTD0;AGRIBUSINESS;-;-;-;-;-;-;-;-;47,31;-;-;-;-;-;-;-
BGIG26P029500;BRBMEFVBGTD0;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26C029000;BRBMEFCBHQ57;AGRIBUSINESS;-;-;-;-;-;-;-;-;54,02;-;-;-;-;-;-;-
BGIH26P029000;BRBMEFVBHQ54;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P034100;BRBMEFVBGTE8;AGRIBUSINESS;2,4;2,4;2,4;2,4;2,4;-48,93;-;-;1,5;-;-;-;-;1;7;5544
BGIH26C033900;BRBMEFCBHQ65;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,51;-;-;-;-;-;-;-
BGIH26P033900;BRBMEFVBHQ62;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,62;-;-;-;-;-;-;-
BGIH26C031900;BRBMEFCBHQ73;AGRIBUSINESS;-;-;-;-;-;-;-;-;25,98;-;-;-;-;-;-;-
BGIH26P031900;BRBMEFVBHQ70;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,44;-;-;-;-;-;-;-
BGIG26C031350;BRBMEFCBGTF5;AGRIBUSINESS;-;-;-;-;-;-;-;-;28,92;-;-;-;-;-;-;-
BGIG26P031350;BRBMEFVBGTF5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIK26C032800;BRBMEFKB0056;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,22;-;-;-;-;-;-;-
BGIK26P032800;BRBMEFBK0098;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,31;-;-;-;-;-;-;-
BGIK26C033100;BRBMEFKB0064;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,36;-;-;-;-;-;-;-
BGIK26P033100;BRBMEFBK00A4;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,33;-;-;-;-;-;-;-
BGIN26C030000;BRBMEFCBNRH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;38,76;-;-;-;-;-;-;-
BGIN26P030000;BRBMEFVBNRH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,9;-;-;-;-;-;-;-
BGIG26C030000;BRBMEFCBGTG3;AGRIBUSINESS;-;-;-;-;-;-;-;-;42,34;-;-;-;-;-;-;-
BGIG26P030000;BRBMEFVBGTG3;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26C033700;BRBMEFCBGTH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,1;-;-;-;-;-;-;-
BGIG26P033700;BRBMEFVBGTH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,53;-;-;-;-;-;-;-
BGIH26C030500;BRBMEFCBHQ81;AGRIBUSINESS;-;-;-;-;-;-;-;-;39,33;-;-;-;-;-;-;-
BGIH26C032000;BRBMEFCBHQ99;AGRIBUSINESS;-;-;-;-;-;-;-;-;25,05;-;-;-;-;-;-;-
BGIH26C034500;BRBMEFCBHQA0;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,12;-;-;-;-;-;-;-
BGIH26P030500;BRBMEFVBHQ88;AGRIBUSINESS;0,2;0,2;0,2;0,2;0,2;-63,63;-;-;0,05;-;-;-;-;1;3;198
BGIH26P034500;BRBMEFVBHQA0;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,12;-;-;-;-;-;-;-
BGIK26C029500;BRBMEFKB0072;AGRIBUSINESS;-;-;-;-;-;-;-;-;43,16;-;-;-;-;-;-;-
BGIK26C030500;BRBMEFKB0080;AGRIBUSINESS;-;-;-;-;-;-;-;-;34,16;-;-;-;-;-;-;-
BGIK26P029500;BRBMEFBK00B2;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,51;-;-;-;-;-;-;-
BGIK26P030500;BRBMEFBK00C0;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,13;-;-;-;-;-;-;-
BGIH26C033500;BRBMEFCBHQB8;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,27;-;-;-;-;-;-;-
BGIK26C030700;BRBMEFKB0098;AGRIBUSINESS;-;-;-;-;-;-;-;-;32,41;-;-;-;-;-;-;-
BGIK26C034400;BRBMEFKB00A4;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,9;-;-;-;-;-;-;-
BGIK26P030700;BRBMEFBK00D8;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,31;-;-;-;-;-;-;-
BGIK26P034400;BRBMEFBK00E6;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,37;-;-;-;-;-;-;-
BGIJ26C030500;BRBMEFCBJP15;AGRIBUSINESS;-;-;-;-;-;-;-;-;37,28;-;-;-;-;-;-;-
BGIJ26C032000;BRBMEFCBJP23;AGRIBUSINESS;-;-;-;-;-;-;-;-;23,88;-;-;-;-;-;-;-
BGIJ26P030500;BRBMEFVBJP12;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,41;-;-;-;-;-;-;-
BGIK26C031000;BRBMEFKB00B2;AGRIBUSINESS;-;-;-;-;-;-;-;-;29,85;-;-;-;-;-;-;-
BGIK26P031000;BRBMEFBK00F3;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,63;-;-;-;-;-;-;-
BGIG26C032800;BRBMEFCBGTI9;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,54;-;-;-;-;-;-;-
BGIG26C034300;BRBMEFCBGTJ7;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,01;-;-;-;-;-;-;-
BGIG26C035800;BRBMEFCBGTK5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,03;-;-;-;-;-;-;-
BGIG26P032800;BRBMEFVBGTI9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,03;-;-;-;-;-;-;-
BGIG26P034300;BRBMEFVBGTJ7;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,41;-;-;-;-;-;-;-
BGIG26P035800;BRBMEFVBGTK5;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,34;-;-;-;-;-;-;-
BGIH26C033000;BRBMEFCBHQC6;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,21;-;-;-;-;-;-;-
BGIH26C036000;BRBMEFCBHQD4;AGRIBUSINESS;2,34;2,34;2,34;2,34;2,34;134;-;-;1,63;-;-;-;-;1;20;15444
BGIH26P033000;BRBMEFVBHQC6;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,48;-;-;-;-;-;-;-
BGIH26P036000;BRBMEFVBHQD4;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,36;-;-;-;-;-;-;-
BGIH26C034000;BRBMEFCBHQE2;AGRIBUSINESS;-;-;-;-;-;-;-;-;8,88;-;-;-;-;-;-;-
BGIH26P034000;BRBMEFVBHQE2;AGRIBUSINESS;5,32;5,32;5,32;5,32;5,32;29,75;-;-;3,97;-;-;-;-;2;10;17556
BGIH26C030000;BRBMEFCBHQF9;AGRIBUSINESS;-;-;-;-;-;-;-;-;44,21;-;-;-;-;-;-;-
BGIH26P030000;BRBMEFVBHQF9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,02;-;-;-;-;-;-;-
BGIH26C031500;BRBMEFCBHQG7;AGRIBUSINESS;-;-;-;-;-;-;-;-;29,72;-;-;-;-;-;-;-
BGIH26P031500;BRBMEFVBHQG7;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,26;-;-;-;-;-;-;-
BGIG26C033100;BRBMEFCBGTL3;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,63;-;-;-;-;-;-;-
BGIG26P033100;BRBMEFVBGTL3;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;-;-
BGIG26C036000;BRBMEFCBGTM1;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,02;-;-;-;-;-;-;-
BGIG26P036000;BRBMEFVBGTM1;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,31;-;-;-;-;-;-;-
BGIH26C031000;BRBMEFCBHQH5;AGRIBUSINESS;-;-;-;-;-;-;-;-;34,49;-;-;-;-;-;-;-
BGIU26C032400;BRBMEFCBUUD9;AGRIBUSINESS;-;-;-;-;-;-;-;-;25,38;-;-;-;-;-;-;-
BGIU26P032400;BRBMEFVBUUC1;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,49;-;-;-;-;-;-;-
BGIV26C032400;BRBMEFCB1KB0;AGRIBUSINESS;-;-;-;-;-;-;-;-;28,91;-;-;-;-;-;-;-
BGIV26P032400;BRBMEFVB1KA9;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,87;-;-;-;-;-;-;-
BGIM26C033200;BRBMEFCBMLX3;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,16;-;-;-;-;-;-;-
BGIM26C033300;BRBMEFCBMLY1;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,61;-;-;-;-;-;-;-
BGIM26P033200;BRBMEFVBMLX3;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,84;-;-;-;-;-;-;-
BGIM26P033300;BRBMEFVBMLY1;AGRIBUSINESS;-;-;-;-;-;-;-;-;8,23;-;-;-;-;-;-;-
BGIH26C034300;BRBMEFCBHQI3;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,15;-;-;-;-;-;-;-
BGIM26C033900;BRBMEFCBMLZ8;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,55;-;-;-;-;-;-;-
BGIM26P033900;BRBMEFVBMLZ8;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,88;-;-;-;-;-;-;-
BGIJ26C032700;BRBMEFCBJP49;AGRIBUSINESS;-;-;-;-;-;-;-;-;18,25;-;-;-;-;-;-;-
BGIJ26C032800;BRBMEFCBJP31;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,5;-;-;-;-;-;-;-
BGIJ26P032700;BRBMEFVBJP46;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,76;-;-;-;-;-;-;-
BGIJ26P032800;BRBMEFVBJP38;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,97;-;-;-;-;-;-;-
BGIG26C033200;BRBMEFCBGTN9;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,68;-;-;-;-;-;-;-
BGIG26P033200;BRBMEFVBGTN9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,14;-;-;-;-;-;-;-
BGIH26C031200;BRBMEFCBHQJ1;AGRIBUSINESS;-;-;-;-;-;-;-;-;32,57;-;-;-;-;-;-;-
BGIH26P031200;BRBMEFVBHQJ1;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,16;-;-;-;-;-;-;-
BGIK26C032300;BRBMEFKB00C0;AGRIBUSINESS;-;-;-;-;-;-;-;-;19,6;-;-;-;-;-;-;-
BGIK26P032300;BRBMEFBK00G1;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,88;-;-;-;-;-;-;-
BGIG26C032700;BRBMEFCBGTO7;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,52;-;-;-;-;-;-;-
BGIG26P032700;BRBMEFVBGTO7;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,02;-;-;-;-;-;-;-
BGIU26C035000;BRBMEFCBUUE7;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,97;-;-;-;-;-;-;-
BGIU26P035000;BRBMEFVBUUD9;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,04;-;-;-;-;-;-;-
BGIJ26C031500;BRBMEFCBJP56;AGRIBUSINESS;-;-;-;-;-;-;-;-;28,18;-;-;-;-;-;-;-
BGIJ26C034000;BRBMEFCBJP64;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,8;-;-;-;-;-;-;-
BGIJ26P031500;BRBMEFVBJP53;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,03;-;-;-;-;-;-;-
BGIJ26P034000;BRBMEFVBJP61;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,94;-;-;-;-;-;-;-
BGIG26C032300;BRBMEFCBGTP4;AGRIBUSINESS;-;-;-;-;-;-;-;-;19,48;-;-;-;-;-;-;-
BGIG26P032300;BRBMEFVBGTP4;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26C031800;BRBMEFCBGTQ2;AGRIBUSINESS;-;-;-;-;-;-;-;-;24,45;-;-;-;-;-;-;-
BGIG26P031800;BRBMEFVBGTQ2;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26C032300;BRBMEFCBHQK9;AGRIBUSINESS;-;-;-;-;-;-;-;-;22,3;-;-;-;-;-;-;-
BGIH26P032300;BRBMEFVBHQK9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,69;-;-;-;-;-;-;-
BGIK26C032500;BRBMEFKB00D8;AGRIBUSINESS;-;-;-;-;-;-;-;-;18,21;-;-;-;-;-;-;-
BGIK26P032500;BRBMEFBK00H9;AGRIBUSINESS;-;-;-;-;-;-;-;-;4,42;-;-;-;-;-;-;-
BGIG26C031900;BRBMEFCBGTR0;AGRIBUSINESS;-;-;-;-;-;-;-;-;23,46;-;-;-;-;-;-;-
BGIG26P031900;BRBMEFVBGTR0;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIJ26C030000;BRBMEFCBJP72;AGRIBUSINESS;-;-;-;-;-;-;-;-;41,95;-;-;-;-;-;-;-
BGIJ26P030000;BRBMEFVBJP79;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,22;-;-;-;-;-;-;-
BGIK26C033500;BRBMEFKB00E6;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,09;-;-;-;-;-;-;-
BGIK26P033500;BRBMEFBK00I7;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,9;-;-;-;-;-;-;-
BGIV26C035000;BRBMEFCB1KC8;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,57;-;-;-;-;-;-;-
BGIV26C035500;BRBMEFCB1KD6;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,59;-;-;-;-;-;-;-
BGIV26C036000;BRBMEFCB1KE4;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,85;-;-;-;-;-;-;-
BGIV26C036500;BRBMEFCB1KF1;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,3;-;-;-;-;-;-;-
BGIV26C037000;BRBMEFCB1KG9;AGRIBUSINESS;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-
BGIV26P035000;BRBMEFVB1KB7;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,26;-;-;-;-;-;-;-
BGIV26P035500;BRBMEFVB1KC5;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,84;-;-;-;-;-;-;-
BGIV26P036000;BRBMEFVB1KD3;AGRIBUSINESS;-;-;-;-;-;-;-;-;20,66;-;-;-;-;-;-;-
BGIV26P036500;BRBMEFVB1KE1;AGRIBUSINESS;-;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-
BGIV26P037000;BRBMEFVB1KF8;AGRIBUSINESS;-;-;-;-;-;-;-;-;26,94;-;-;-;-;-;-;-
BGIK26C034000;BRBMEFKB00F3;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,59;-;-;-;-;-;-;-
BGIK26P034000;BRBMEFBK00J5;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,22;-;-;-;-;-;-;-
BGIU26C034000;BRBMEFCBUUF4;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,3;-;-;-;-;-;-;-
BGIU26P034000;BRBMEFVBUUE7;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,15;-;-;-;-;-;-;-
BGIH26C035000;BRBMEFCBHQL7;AGRIBUSINESS;3,1;3,1;3,1;3,1;3,1;2,31;-;-;4,03;-;-;-;-;1;30;30690
