Resume as transações realizadas em derivativos durante um pregão, incluindo volumes e valores.

Instrumento financeiro;Código ISIN;Segmento;Preço de abertura;Preço mínimo;Preço máximo;Preço médio;Preço de fechamento;Oscilação;Ajuste;Ajuste de referência;Preço de referência;Variação;Valor do ajuste por contrato (R$);Última oferta de compra;Última oferta de venda;Quantidade de negócios;Quantidade de contratos;Volume financeiro
BGIK26P033400;BRBMEFBK0072;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,79;-;-;-;-;-;-;-
BGIG26C033500;BRBMEFCBGTC2;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,55;-;-;-;-;-;-;-
BGIG26P033500;BRBMEFVBGTC2;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,04;-;-;-;-;-;-;-
BGIK26C033000;BRBMEFKB0049;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,54;-;-;-;-;-;-;-
BGIK26P033000;BRBMEFBK0080;AGRIBUSINESS;-;-;-;-;-;-;-;-;4,53;-;-;-;-;-;-;-
BGIG26C029500;BRBMEFCBGTD0;AGRIBUSINESS;-;-;-;-;-;-;-;-;50,36;-;-;-;-;-;-;-
BGIG26P029500;BRBMEFVBGTD0;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26C029000;BRBMEFCBHQ57;AGRIBUSINESS;-;-;-;-;-;-;-;-;58,76;-;-;-;-;-;-;-
BGIH26P029000;BRBMEFVBHQ54;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26C034100;BRBMEFCBGTE8;AGRIBUSINESS;-;-;-;-;-;-;-;-;4,96;-;-;-;-;-;-;-
BGIG26P034100;BRBMEFVBGTE8;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,43;-;-;-;-;-;-;-
BGIH26C033900;BRBMEFCBHQ65;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,62;-;-;-;-;-;-;-
BGIH26P033900;BRBMEFVBHQ62;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,09;-;-;-;-;-;-;-
BGIH26C031900;BRBMEFCBHQ73;AGRIBUSINESS;-;-;-;-;-;-;-;-;30,38;-;-;-;-;-;-;-
BGIH26P031900;BRBMEFVBHQ70;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,16;-;-;-;-;-;-;-
BGIG26C031350;BRBMEFCBGTF5;AGRIBUSINESS;-;-;-;-;-;-;-;-;31,93;-;-;-;-;-;-;-
BGIG26P031350;BRBMEFVBGTF5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIK26C032800;BRBMEFKB0056;AGRIBUSINESS;-;-;-;-;-;-;-;-;18,92;-;-;-;-;-;-;-
BGIK26P032800;BRBMEFBK0098;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,99;-;-;-;-;-;-;-
BGIK26C033100;BRBMEFKB0064;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,87;-;-;-;-;-;-;-
BGIK26P033100;BRBMEFBK00A4;AGRIBUSINESS;-;-;-;-;-;-;-;-;4,82;-;-;-;-;-;-;-
BGIN26C030000;BRBMEFCBNRH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;41,18;-;-;-;-;-;-;-
BGIN26P030000;BRBMEFVBNRH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,59;-;-;-;-;-;-;-
BGIG26C030000;BRBMEFCBGTG3;AGRIBUSINESS;-;-;-;-;-;-;-;-;45,37;-;-;-;-;-;-;-
BGIG26P030000;BRBMEFVBGTG3;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26C033700;BRBMEFCBGTH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;8,63;-;-;-;-;-;-;-
BGIG26P033700;BRBMEFVBGTH1;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,12;-;-;-;-;-;-;-
BGIH26C030500;BRBMEFCBHQ81;AGRIBUSINESS;-;-;-;-;-;-;-;-;44,01;-;-;-;-;-;-;-
BGIH26C032000;BRBMEFCBHQ99;AGRIBUSINESS;-;-;-;-;-;-;-;-;29,42;-;-;-;-;-;-;-
BGIH26C034500;BRBMEFCBHQA0;AGRIBUSINESS;-;-;-;-;-;-;-;-;8,47;-;-;-;-;-;-;-
BGIH26P030500;BRBMEFVBHQ88;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26P032000;BRBMEFVBHQ96;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,19;-;-;-;-;-;-;-
BGIH26P034500;BRBMEFVBHQA0;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,85;-;-;-;-;-;-;-
BGIK26C029500;BRBMEFKB0072;AGRIBUSINESS;-;-;-;-;-;-;-;-;47,05;-;-;-;-;-;-;-
BGIK26C030500;BRBMEFKB0080;AGRIBUSINESS;-;-;-;-;-;-;-;-;37,89;-;-;-;-;-;-;-
BGIK26P029500;BRBMEFBK00B2;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,31;-;-;-;-;-;-;-
BGIK26P030500;BRBMEFBK00C0;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,78;-;-;-;-;-;-;-
BGIH26C033500;BRBMEFCBHQB8;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,81;-;-;-;-;-;-;-
BGIH26P033500;BRBMEFVBHQB8;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,35;-;-;-;-;-;-;-
BGIK26C030700;BRBMEFKB0098;AGRIBUSINESS;-;-;-;-;-;-;-;-;36,09;-;-;-;-;-;-;-
BGIK26C034400;BRBMEFKB00A4;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,52;-;-;-;-;-;-;-
BGIK26P030700;BRBMEFBK00D8;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,91;-;-;-;-;-;-;-
BGIK26P034400;BRBMEFBK00E6;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,01;-;-;-;-;-;-;-
BGIJ26C030500;BRBMEFCBJP15;AGRIBUSINESS;-;-;-;-;-;-;-;-;41,11;-;-;-;-;-;-;-
BGIJ26C032000;BRBMEFCBJP23;AGRIBUSINESS;-;-;-;-;-;-;-;-;27,24;-;-;-;-;-;-;-
BGIJ26P030500;BRBMEFVBJP12;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,16;-;-;-;-;-;-;-
BGIJ26P032000;BRBMEFVBJP20;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,9;-;-;-;-;-;-;-
BGIK26C031000;BRBMEFKB00B2;AGRIBUSINESS;-;-;-;-;-;-;-;-;33,43;-;-;-;-;-;-;-
BGIK26P031000;BRBMEFBK00F3;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,15;-;-;-;-;-;-;-
BGIG26C032800;BRBMEFCBGTI9;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,48;-;-;-;-;-;-;-
BGIG26C034300;BRBMEFCBGTJ7;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,35;-;-;-;-;-;-;-
BGIG26C035800;BRBMEFCBGTK5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,03;-;-;-;-;-;-;-
BGIG26P032800;BRBMEFVBGTI9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P034300;BRBMEFVBGTJ7;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,81;-;-;-;-;-;-;-
BGIG26P035800;BRBMEFVBGTK5;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,43;-;-;-;-;-;-;-
BGIH26C033000;BRBMEFCBHQC6;AGRIBUSINESS;-;-;-;-;-;-;-;-;20,13;-;-;-;-;-;-;-
BGIH26C036000;BRBMEFCBHQD4;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,3;-;-;-;-;-;-;-
BGIH26P033000;BRBMEFVBHQC6;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,74;-;-;-;-;-;-;-
BGIH26P036000;BRBMEFVBHQD4;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,43;-;-;-;-;-;-;-
BGIH26C034000;BRBMEFCBHQE2;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,86;-;-;-;-;-;-;-
BGIH26P034000;BRBMEFVBHQE2;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,32;-;-;-;-;-;-;-
BGIH26C030000;BRBMEFCBHQF9;AGRIBUSINESS;-;-;-;-;-;-;-;-;48,92;-;-;-;-;-;-;-
BGIH26P030000;BRBMEFVBHQF9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26C031500;BRBMEFCBHQG7;AGRIBUSINESS;-;-;-;-;-;-;-;-;34,23;-;-;-;-;-;-;-
BGIH26P031500;BRBMEFVBHQG7;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,08;-;-;-;-;-;-;-
BGIG26C033100;BRBMEFCBGTL3;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,5;-;-;-;-;-;-;-
BGIG26P033100;BRBMEFVBGTL3;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26C036000;BRBMEFCBGTM1;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26P036000;BRBMEFVBGTM1;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,4;-;-;-;-;-;-;-
BGIH26C031000;BRBMEFCBHQH5;AGRIBUSINESS;-;-;-;-;-;-;-;-;39,1;-;-;-;-;-;-;-
BGIH26P031000;BRBMEFVBHQH5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,03;-;-;-;-;-;-;-
BGIU26C032400;BRBMEFCBUUD9;AGRIBUSINESS;-;-;-;-;-;-;-;-;25,09;-;-;-;-;-;-;-
BGIU26P032400;BRBMEFVBUUC1;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,43;-;-;-;-;-;-;-
BGIV26C032400;BRBMEFCB1KB0;AGRIBUSINESS;-;-;-;-;-;-;-;-;29,11;-;-;-;-;-;-;-
BGIV26P032400;BRBMEFVB1KA9;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,69;-;-;-;-;-;-;-
BGIM26C033200;BRBMEFCBMLX3;AGRIBUSINESS;-;-;-;-;-;-;-;-;16,04;-;-;-;-;-;-;-
BGIM26C033300;BRBMEFCBMLY1;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,45;-;-;-;-;-;-;-
BGIM26P033200;BRBMEFVBMLX3;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,03;-;-;-;-;-;-;-
BGIM26P033300;BRBMEFVBMLY1;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,39;-;-;-;-;-;-;-
BGIH26C034300;BRBMEFCBHQI3;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,76;-;-;-;-;-;-;-
BGIH26P034300;BRBMEFVBHQI3;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,16;-;-;-;-;-;-;-
BGIM26C033900;BRBMEFCBMLZ8;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,24;-;-;-;-;-;-;-
BGIM26P033900;BRBMEFVBMLZ8;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,9;-;-;-;-;-;-;-
BGIJ26C032700;BRBMEFCBJP49;AGRIBUSINESS;-;-;-;-;-;-;-;-;21,25;-;-;-;-;-;-;-
BGIJ26C032800;BRBMEFCBJP31;AGRIBUSINESS;-;-;-;-;-;-;-;-;20,43;-;-;-;-;-;-;-
BGIJ26P032700;BRBMEFVBJP46;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,72;-;-;-;-;-;-;-
BGIJ26P032800;BRBMEFVBJP38;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,88;-;-;-;-;-;-;-
BGIG26C033200;BRBMEFCBGTN9;AGRIBUSINESS;-;-;-;-;-;-;-;-;13,51;-;-;-;-;-;-;-
BGIG26P033200;BRBMEFVBGTN9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26C031200;BRBMEFCBHQJ1;AGRIBUSINESS;-;-;-;-;-;-;-;-;37,15;-;-;-;-;-;-;-
BGIH26P031200;BRBMEFVBHQJ1;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,04;-;-;-;-;-;-;-
BGIK26C032300;BRBMEFKB00C0;AGRIBUSINESS;-;-;-;-;-;-;-;-;22,65;-;-;-;-;-;-;-
BGIK26P032300;BRBMEFBK00G1;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,89;-;-;-;-;-;-;-
BGIG26C032700;BRBMEFCBGTO7;AGRIBUSINESS;-;-;-;-;-;-;-;-;18,48;-;-;-;-;-;-;-
BGIG26P032700;BRBMEFVBGTO7;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIU26C035000;BRBMEFCBUUE7;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,69;-;-;-;-;-;-;-
BGIU26P035000;BRBMEFVBUUD9;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,05;-;-;-;-;-;-;-
BGIJ26C031500;BRBMEFCBJP56;AGRIBUSINESS;-;-;-;-;-;-;-;-;31,77;-;-;-;-;-;-;-
BGIJ26C034000;BRBMEFCBJP64;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,8;-;-;-;-;-;-;-
BGIJ26P031500;BRBMEFVBJP53;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,56;-;-;-;-;-;-;-
BGIJ26P034000;BRBMEFVBJP61;AGRIBUSINESS;-;-;-;-;-;-;-;-;4,93;-;-;-;-;-;-;-
BGIG26C032300;BRBMEFCBGTP4;AGRIBUSINESS;-;-;-;-;-;-;-;-;22,46;-;-;-;-;-;-;-
BGIG26P032300;BRBMEFVBGTP4;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIG26C031800;BRBMEFCBGTQ2;AGRIBUSINESS;-;-;-;-;-;-;-;-;27,44;-;-;-;-;-;-;-
BGIG26P031800;BRBMEFVBGTQ2;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIH26C032300;BRBMEFCBHQK9;AGRIBUSINESS;-;-;-;-;-;-;-;-;26,59;-;-;-;-;-;-;-
BGIH26P032300;BRBMEFVBHQK9;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,31;-;-;-;-;-;-;-
BGIK26C032500;BRBMEFKB00D8;AGRIBUSINESS;-;-;-;-;-;-;-;-;21,12;-;-;-;-;-;-;-
BGIK26P032500;BRBMEFBK00H9;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,29;-;-;1;-;-;-;-
BGIG26C031900;BRBMEFCBGTR0;AGRIBUSINESS;-;-;-;-;-;-;-;-;26,45;-;-;-;-;-;-;-
BGIG26P031900;BRBMEFVBGTR0;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIJ26C030000;BRBMEFCBJP72;AGRIBUSINESS;-;-;-;-;-;-;-;-;45,89;-;-;-;-;-;-;-
BGIJ26P030000;BRBMEFVBJP79;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,08;-;-;-;-;-;-;-
BGIK26C033500;BRBMEFKB00E6;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,33;-;-;-;-;-;-;-
BGIK26P033500;BRBMEFBK00I7;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,14;-;-;-;-;-;-;-
BGIV26C035000;BRBMEFCB1KC8;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,61;-;-;-;-;-;-;-
BGIV26C035500;BRBMEFCB1KD6;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,6;-;-;-;-;-;-;-
BGIV26C036000;BRBMEFCB1KE4;AGRIBUSINESS;-;-;-;-;-;-;-;-;10,84;-;-;-;-;-;-;-
BGIV26C036500;BRBMEFCB1KF1;AGRIBUSINESS;-;-;-;-;-;-;-;-;9,29;-;-;-;-;-;-;-
BGIV26C037000;BRBMEFCB1KG9;AGRIBUSINESS;-;-;-;-;-;-;-;-;7,98;-;-;-;-;-;-;-
BGIV26P035000;BRBMEFVB1KB7;AGRIBUSINESS;-;-;-;-;-;-;-;-;14,97;-;-;-;-;-;-;-
BGIV26P035500;BRBMEFVB1KC5;AGRIBUSINESS;-;-;-;-;-;-;-;-;17,54;-;-;-;-;-;-;-
BGIV26P036000;BRBMEFVB1KD3;AGRIBUSINESS;-;-;-;-;-;-;-;-;20,35;-;-;-;-;-;-;-
BGIV26P036500;BRBMEFVB1KE1;AGRIBUSINESS;-;-;-;-;-;-;-;-;23,38;-;-;-;-;-;-;-
BGIV26P037000;BRBMEFVB1KF8;AGRIBUSINESS;-;-;-;-;-;-;-;-;26,64;-;-;-;-;-;-;-
BGIK26C034000;BRBMEFKB00F3;AGRIBUSINESS;-;-;-;-;-;-;-;-;11,51;-;-;-;-;-;-;-
BGIK26P034000;BRBMEFBK00J5;AGRIBUSINESS;10,77;10,77;10,77;10,77;10,77;28,82;-;-;8,13;-;-;-;-;1;1;3554,1
BGIU26C034000;BRBMEFCBUUF4;AGRIBUSINESS;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-
BGIU26P034000;BRBMEFVBUUE7;AGRIBUSINESS;-;-;-;-;-;-;-;-;12,12;-;-;-;-;-;-;-
BGIH26C035000;BRBMEFCBHQL7;AGRIBUSINESS;-;-;-;-;-;-;-;-;5,73;-;-;-;-;-;-;-
BGIH26P035000;BRBMEFVBHQL7;AGRIBUSINESS;-;-;-;-;-;-;-;-;6,03;-;-;-;-;-;-;-
BGIU26C031200;BRBMEFCBUUG2;AGRIBUSINESS;-;-;-;-;-;-;-;-;33,61;-;-;-;-;-;-;-
BGIU26P031200;BRBMEFVBUUF4;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,86;-;-;-;-;-;-;-
BGIK26C031200;BRBMEFKB00G1;AGRIBUSINESS;-;-;-;-;-;-;-;-;31,69;-;-;-;-;-;-;-
BGIK26P031200;BRBMEFBK00K3;AGRIBUSINESS;-;-;-;-;-;-;-;-;1,33;-;-;-;-;-;-;-
BGIH26C029500;BRBMEFCBHQM5;AGRIBUSINESS;-;-;-;-;-;-;-;-;53,84;-;-;-;-;-;-;-
BGIH26P029500;BRBMEFVBHQM5;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIJ26C029000;BRBMEFCBJP80;AGRIBUSINESS;-;-;-;-;-;-;-;-;55,57;-;-;-;-;-;-;-
BGIJ26P029000;BRBMEFVBJP87;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,01;-;-;-;-;-;-;-
BGIJ26C031000;BRBMEFCBJP98;AGRIBUSINESS;-;-;-;-;-;-;-;-;36,4;-;-;-;-;-;-;-
BGIJ26C033000;BRBMEFCBJPA8;AGRIBUSINESS;-;-;-;-;-;-;-;-;18,84;-;-;-;-;-;-;-
BGIJ26P031000;BRBMEFVBJP95;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,32;-;-;-;-;-;-;-
BGIJ26P033000;BRBMEFVBJPA8;AGRIBUSINESS;3,2;3,2;3,2;3,2;3,2;-20;-;-;2,23;-;-;-;-;1;1;1056
BGIJ26C030800;BRBMEFCBJPB6;AGRIBUSINESS;-;-;-;-;-;-;-;-;38,27;-;-;-;-;-;-;-
BGIJ26C031800;BRBMEFCBJPC4;AGRIBUSINESS;-;-;-;-;-;-;-;-;29,04;-;-;-;-;-;-;-
BGIJ26C033500;BRBMEFCBJPD2;AGRIBUSINESS;-;-;-;-;-;-;-;-;15,1;-;-;-;-;-;-;-
BGIJ26P030800;BRBMEFVBJPB6;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,24;-;-;-;-;-;-;-
BGIJ26P031800;BRBMEFVBJPC4;AGRIBUSINESS;-;-;-;-;-;-;-;-;0,75;-;-;-;-;-;-;-
BGIJ26P033500;BRBMEFVBJPD2;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,36;-;-;-;-;-;-;-
BGIK26C032100;BRBMEFKB00H9;AGRIBUSINESS;-;-;-;-;-;-;-;-;24,21;-;-;-;-;-;-;-
BGIK26P032100;BRBMEFBK00L1;AGRIBUSINESS;-;-;-;-;-;-;-;-;2,53;-;-;-;-;-;-;-
BGIM26C032000;BRBMEFCBMM05;AGRIBUSINESS;-;-;-;-;-;-;-;-;24,08;-;-;-;-;-;-;-
BGIM26P032000;BRBMEFVBMM02;AGRIBUSINESS;-;-;-;-;-;-;-;-;3,63;-;-;-;-;-;-;-
BGIJ26C031700;BRBMEFCBJPE0;AGRIBUSINESS;-;-;-;-;-;-;-;-;29,94;-;-;-;-;-;-;-
BGIJ26C032300;BRBMEFCBJPF7;AGRIBUSINESS;-;-;-;-;-;-;-;-;24,62;-;-;-;-;-;-;-
BGIJ26C032600;BRBMEFCBJPG5;AGRIBUSINESS;-;-;-;-;-;-;-;-;22,07;-;-;-;-;-;-;-
